N° de factura,Fecha de factura,ID Cliente,País,Cantidad,Monto
C562281,4/8/2021,12476,Germany,-10,"-38,05"
568797,29/9/2021,13694,United Kingdom,1340,"2377,00"
563227,14/8/2021,14301,United Kingdom,606,"640,14"
562143,3/8/2021,16422,United Kingdom,1460,"2353,00"
579465,29/11/2021,15790,United Kingdom,114,"220,85"
545635,4/3/2021,13557,United Kingdom,224,"240,68"
579193,28/11/2021,12657,France,390,"491,12"
546985,18/3/2021,18270,United Kingdom,41,"111,95"
C560654,20/7/2021,16255,United Kingdom,-3,"-5,61"
567529,21/9/2021,18236,United Kingdom,29,"132,55"
565411,4/9/2021,13772,United Kingdom,223,"457,80"
581143,7/12/2021,17490,United Kingdom,32,"40,40"
566561,13/9/2021,18145,United Kingdom,972,"1079,47"
C542714,31/1/2021,12437,France,-5,"-54,75"
C548487,31/3/2021,14952,United Kingdom,-10,"-26,30"
538365,12/12/2020,17243,United Kingdom,102,"338,60"
551818,4/5/2021,12569,Germany,146,"238,74"
563198,14/8/2021,15270,United Kingdom,340,"536,54"
580908,6/12/2021,16495,United Kingdom,171,"437,90"
549233,7/4/2021,14912,Italy,445,"482,79"
551145,26/4/2021,16168,United Kingdom,18,"107,10"
547498,23/3/2021,15021,United Kingdom,126,"201,48"
580366,2/12/2021,,United Kingdom,85,"198,26"
545592,4/3/2021,17581,United Kingdom,125,"369,95"
581400,8/12/2021,14056,United Kingdom,190,"425,02"
C551648,3/5/2021,14800,United Kingdom,-10,"-85,00"
578825,25/11/2021,17562,United Kingdom,96,"165,70"
C542726,31/1/2021,16191,United Kingdom,-5,"-14,75"
539471,19/12/2020,17358,United Kingdom,157,"246,70"
556523,13/6/2021,16938,United Kingdom,15,"9,75"
573353,30/10/2021,16115,United Kingdom,105,"225,94"
553878,19/5/2021,14733,United Kingdom,142,"347,26"
565724,6/9/2021,16168,United Kingdom,120,"185,00"
565307,2/9/2021,,United Kingdom,-443,"0,00"
581406,8/12/2021,,United Kingdom,540,"0,00"
574342,4/11/2021,13447,United Kingdom,183,"223,71"
573352,30/10/2021,14077,United Kingdom,72,"132,72"
547390,22/3/2021,12352,Norway,64,"160,33"
572129,21/10/2021,17528,United Kingdom,178,"547,34"
564656,26/8/2021,14141,United Kingdom,140,"285,16"
555923,7/6/2021,,United Kingdom,387,"1403,38"
538861,14/12/2020,,United Kingdom,460,"0,00"
C536829,2/12/2020,13295,United Kingdom,-1,"-3,25"
562345,4/8/2021,13694,United Kingdom,1524,"1505,64"
568893,29/9/2021,15712,United Kingdom,24,"99,60"
546545,14/3/2021,16804,United Kingdom,34,"118,05"
555731,7/6/2021,16655,United Kingdom,139,"418,45"
580719,5/12/2021,14739,United Kingdom,264,"534,96"
554364,24/5/2021,16029,United Kingdom,124,"264,00"
574304,3/11/2021,14428,United Kingdom,166,"508,85"
547618,24/3/2021,,United Kingdom,-12,"0,00"
C561011,22/7/2021,17612,United Kingdom,-1,"-3,15"
576855,16/11/2021,17757,United Kingdom,200,"238,92"
547243,21/3/2021,17231,United Kingdom,161,"246,92"
546163,10/3/2021,17377,United Kingdom,57,"146,23"
564196,23/8/2021,17315,United Kingdom,1,"15,00"
546550,14/3/2021,17799,United Kingdom,1,"6,35"
C568240,26/9/2021,17172,United Kingdom,-1,"-4,50"
569391,3/10/2021,,United Kingdom,-32,"0,00"
580771,6/12/2021,16015,United Kingdom,276,"203,10"
551735,4/5/2021,,United Kingdom,-19,"0,00"
550323,17/4/2021,13692,United Kingdom,734,"856,63"
C567949,23/9/2021,13435,United Kingdom,-3,"-11,25"
565930,8/9/2021,12685,France,649,"1057,18"
557739,22/6/2021,13780,United Kingdom,173,"116,28"
549924,13/4/2021,16837,United Kingdom,12,"112,20"
575034,8/11/2021,15573,United Kingdom,143,"196,75"
542135,25/1/2021,,United Kingdom,7,"13,55"
557264,19/6/2021,13618,United Kingdom,246,"177,34"
573872,1/11/2021,17243,United Kingdom,192,"375,72"
C539054,15/12/2020,17044,United Kingdom,-6,"-35,10"
569579,5/10/2021,17666,United Kingdom,356,"409,08"
560596,19/7/2021,13199,United Kingdom,172,"186,20"
558711,1/7/2021,15483,United Kingdom,13,"18,83"
560398,18/7/2021,12731,France,838,"1734,58"
573597,31/10/2021,,United Kingdom,-905,"0,00"
578480,24/11/2021,15502,United Kingdom,242,"317,50"
537447,7/12/2020,13963,United Kingdom,54,"151,30"
536761,2/12/2020,13491,United Kingdom,36,"98,90"
555870,7/6/2021,17707,United Kingdom,66,"68,70"
564354,24/8/2021,15764,United Kingdom,12,"17,40"
C568571,28/9/2021,17581,United Kingdom,-21,"-17,85"
546890,17/3/2021,13394,United Kingdom,214,"320,42"
561053,24/7/2021,16684,United Kingdom,840,"324,00"
547032,20/3/2021,13798,United Kingdom,246,"662,62"
560863,21/7/2021,12748,United Kingdom,72,"127,83"
538504,12/12/2020,16011,United Kingdom,103,"168,15"
C551778,4/5/2021,18220,United Kingdom,-6,"-7,50"
562428,4/8/2021,17267,United Kingdom,4,"6,60"
C553532,17/5/2021,14911,EIRE,-13,"-27,51"
575090,8/11/2021,17515,United Kingdom,23,"67,65"
547247,22/3/2021,18225,United Kingdom,310,"440,29"
545563,3/3/2021,,United Kingdom,-22,"0,00"
C552019,5/5/2021,14227,United Kingdom,-2,"-2,95"
547523,23/3/2021,,United Kingdom,5,"0,00"
C548982,5/4/2021,15018,United Kingdom,-1,"-39,95"
557485,20/6/2021,15769,United Kingdom,1600,"2876,00"
553217,16/5/2021,13408,United Kingdom,36,"306,00"
C566458,12/9/2021,16191,United Kingdom,-1,"-4,95"
555334,2/6/2021,,United Kingdom,-96,"0,00"
577860,22/11/2021,16655,United Kingdom,200,"269,64"
581068,7/12/2021,16191,United Kingdom,177,"244,66"
579182,28/11/2021,15601,United Kingdom,172,"178,40"
542142,26/1/2021,12971,United Kingdom,60,"174,60"
575127,8/11/2021,13695,United Kingdom,168,"296,78"
541593,19/1/2021,17611,United Kingdom,235,"321,40"
574905,7/11/2021,,United Kingdom,-22,"0,00"
562596,8/8/2021,16145,United Kingdom,292,"325,51"
560697,20/7/2021,14401,United Kingdom,368,"227,92"
564709,28/8/2021,15569,United Kingdom,96,"244,80"
C558712,1/7/2021,17338,United Kingdom,-4,"-20,80"
562850,10/8/2021,14680,United Kingdom,1324,"2388,20"
537216,5/12/2020,15502,United Kingdom,240,"569,50"
556433,10/6/2021,,United Kingdom,258,"1310,63"
C543760,11/2/2021,15638,United Kingdom,-52,"-94,00"
538625,13/12/2020,14544,United Kingdom,843,"1121,92"
C552047,6/5/2021,14796,United Kingdom,-1,"-12,75"
567539,21/9/2021,,United Kingdom,15,"68,68"
569399,4/10/2021,17381,United Kingdom,768,"520,32"
577329,18/11/2021,17779,United Kingdom,47,"169,06"
555522,5/6/2021,15796,United Kingdom,105,"273,13"
557956,23/6/2021,18283,United Kingdom,157,"203,81"
571126,14/10/2021,,United Kingdom,-50,"0,00"
559709,12/7/2021,16656,United Kingdom,1024,"884,40"
579749,30/11/2021,13362,United Kingdom,366,"753,10"
562283,4/8/2021,15249,United Kingdom,365,"615,50"
547686,24/3/2021,15513,United Kingdom,210,"310,40"
559130,6/7/2021,15189,United Kingdom,244,"412,20"
559131,6/7/2021,18144,United Kingdom,93,"202,10"
C555883,7/6/2021,13862,United Kingdom,-3,"-12,45"
579493,29/11/2021,15570,United Kingdom,220,"344,62"
567236,19/9/2021,14735,United Kingdom,146,"467,50"
572285,23/10/2021,14698,United Kingdom,79,"119,73"
539016,15/12/2020,13418,United Kingdom,198,"571,48"
575508,10/11/2021,14646,Netherlands,6712,"8111,20"
554052,20/5/2021,18048,United Kingdom,4,"3,80"
577495,20/11/2021,14704,United Kingdom,121,"237,40"
576181,14/11/2021,15572,United Kingdom,301,"545,83"
C571029,13/10/2021,13035,United Kingdom,-17,"-35,25"
C550672,20/4/2021,12457,Switzerland,-100,"-179,00"
567864,22/9/2021,16236,United Kingdom,184,"432,20"
561217,25/7/2021,,United Kingdom,382,"1685,64"
579179,28/11/2021,17237,United Kingdom,26,"71,09"
560419,18/7/2021,,United Kingdom,1,"717,23"
565154,1/9/2021,13470,United Kingdom,30,"49,50"
552697,10/5/2021,13695,United Kingdom,20,"54,60"
567133,16/9/2021,,United Kingdom,50,"0,00"
579412,29/11/2021,14125,United Kingdom,182,"333,92"
536693,2/12/2020,17850,United Kingdom,12,"22,20"
C570902,13/10/2021,17724,United Kingdom,-11,"-37,35"
C558722,1/7/2021,12901,United Kingdom,-12,"-153,00"
550817,20/4/2021,17946,United Kingdom,66,"132,03"
C563948,22/8/2021,13089,United Kingdom,-18,"-27,30"
565220,1/9/2021,13437,United Kingdom,49,"149,35"
562592,7/8/2021,13418,United Kingdom,298,"263,19"
555943,8/6/2021,13520,Switzerland,245,"612,68"
542276,27/1/2021,12764,Lebanon,386,"1693,88"
556470,12/6/2021,15291,United Kingdom,148,"301,42"
568791,29/9/2021,16650,United Kingdom,372,"518,42"
546551,14/3/2021,,United Kingdom,-10,"0,00"
546115,9/3/2021,15379,United Kingdom,188,"371,84"
559703,12/7/2021,16989,United Kingdom,1066,"857,70"
548718,4/4/2021,14156,EIRE,1162,"2183,82"
536564,1/12/2020,13468,United Kingdom,12,"51,40"
574965,8/11/2021,17964,United Kingdom,106,"209,94"
573426,31/10/2021,,United Kingdom,357,"1540,73"
559441,8/7/2021,12583,France,200,"329,24"
C551861,4/5/2021,12840,United Kingdom,-2,"-5,90"
550805,20/4/2021,13162,United Kingdom,453,"548,43"
563248,15/8/2021,14702,United Kingdom,101,"190,15"
575932,13/11/2021,16923,United Kingdom,257,"449,87"
569022,30/9/2021,17725,United Kingdom,172,"333,96"
542526,28/1/2021,14659,United Kingdom,323,"593,17"
576054,13/11/2021,15787,United Kingdom,59,"87,21"
555202,1/6/2021,16813,United Kingdom,66,"110,55"
569130,30/9/2021,14911,EIRE,19,"116,30"
567510,20/9/2021,14298,United Kingdom,78,"196,02"
572674,25/10/2021,14173,United Kingdom,31,"129,77"
551888,5/5/2021,15304,United Kingdom,4,"51,00"
565461,5/9/2021,18261,United Kingdom,102,"224,80"
536681,2/12/2020,17287,United Kingdom,46,"113,92"
562130,3/8/2021,12750,Poland,137,"275,88"
579674,30/11/2021,13012,United Kingdom,92,"155,70"
549133,6/4/2021,,United Kingdom,-52,"0,00"
541995,25/1/2021,13158,United Kingdom,135,"256,41"
559537,10/7/2021,14472,United Kingdom,87,"115,45"
C539097,16/12/2020,12621,Germany,-7,"-11,55"
537885,9/12/2020,12942,United Kingdom,69,"258,75"
572832,26/10/2021,16454,United Kingdom,1,"1,00"
574173,3/11/2021,,United Kingdom,-42,"0,00"
546658,15/3/2021,15150,United Kingdom,331,"501,25"
563569,17/8/2021,18257,United Kingdom,313,"627,27"
C560550,19/7/2021,12971,United Kingdom,-37,"-220,15"
563545,17/8/2021,15039,United Kingdom,1,"8,50"
C574505,4/11/2021,13534,United Kingdom,-8,"-20,51"
581410,8/12/2021,13098,United Kingdom,1069,"1681,54"
554067,22/5/2021,18150,United Kingdom,140,"227,58"
558912,5/7/2021,17024,United Kingdom,25,"31,25"
557888,23/6/2021,14656,United Kingdom,80,"157,94"
559255,7/7/2021,13027,United Kingdom,1920,"768,00"
544151,16/2/2021,15024,United Kingdom,80,"196,87"
554506,24/5/2021,14083,United Kingdom,26,"15,18"
547800,25/3/2021,14504,United Kingdom,36,"134,56"
542057,25/1/2021,15967,United Kingdom,62,"173,80"
566604,13/9/2021,16279,United Kingdom,314,"371,90"
542115,25/1/2021,,United Kingdom,113,"920,90"
549235,7/4/2021,15530,United Kingdom,324,"553,13"
547691,24/3/2021,16767,United Kingdom,228,"364,84"
559143,6/7/2021,15581,United Kingdom,24,"67,79"
545188,28/2/2021,14056,United Kingdom,372,"598,96"
548012,29/3/2021,17377,United Kingdom,118,"317,56"
560275,17/7/2021,14895,United Kingdom,4,"15,00"
579513,29/11/2021,12971,United Kingdom,127,"123,15"
560162,15/7/2021,,United Kingdom,1,"10,00"
541138,14/1/2021,12553,France,446,"700,31"
C565078,31/8/2021,16422,United Kingdom,-1,"-57,60"
569523,4/10/2021,16033,United Kingdom,146,"368,38"
576629,16/11/2021,12621,Germany,253,"610,28"
571562,18/10/2021,14156,EIRE,342,"704,02"
C552212,6/5/2021,17422,United Kingdom,-4,"-19,80"
575387,9/11/2021,13992,United Kingdom,64,"76,80"
572107,20/10/2021,15836,United Kingdom,26,"137,37"
558880,4/7/2021,12921,United Kingdom,8,"70,80"
560879,21/7/2021,16654,United Kingdom,62,"64,02"
575321,9/11/2021,15311,United Kingdom,175,"275,41"
547092,21/3/2021,16619,United Kingdom,133,"226,21"
574717,6/11/2021,18170,United Kingdom,160,"324,80"
566432,12/9/2021,13704,United Kingdom,132,"88,56"
576836,16/11/2021,16191,United Kingdom,322,"462,28"
539641,20/12/2020,15311,United Kingdom,45,"134,14"
580640,5/12/2021,16910,United Kingdom,147,"186,80"
576672,16/11/2021,12731,France,662,"1497,52"
575844,11/11/2021,,United Kingdom,14,"14,28"
569203,2/10/2021,16353,United Kingdom,68,"262,60"
540153,5/1/2021,15841,United Kingdom,132,"331,60"
546846,17/3/2021,13533,United Kingdom,96,"128,49"
C560825,21/7/2021,,United Kingdom,-1,"-367,38"
571684,18/10/2021,16730,United Kingdom,244,"262,17"
553464,17/5/2021,16218,United Kingdom,572,"925,16"
C557566,21/6/2021,15998,United Kingdom,-4,"-5,80"
560729,20/7/2021,17511,United Kingdom,3237,"5433,57"
554087,22/5/2021,13946,United Kingdom,168,"276,12"
573417,31/10/2021,12581,Germany,161,"197,71"
551159,26/4/2021,16203,United Kingdom,72,"147,60"
C576223,14/11/2021,15993,United Kingdom,-4,"-24,90"
559782,12/7/2021,12722,France,156,"302,92"
559314,7/7/2021,,United Kingdom,-50,"0,00"
559301,7/7/2021,13842,United Kingdom,164,"336,80"
545448,2/3/2021,12753,Japan,6,"15,30"
563246,15/8/2021,13089,United Kingdom,414,"695,26"
554038,20/5/2021,12775,Netherlands,128,"294,72"
540469,7/1/2021,12484,Spain,630,"1138,67"
558453,29/6/2021,,United Kingdom,2,"1,70"
572569,25/10/2021,17870,United Kingdom,233,"200,55"
558055,24/6/2021,,United Kingdom,2,"1,07"
551341,28/4/2021,15189,United Kingdom,223,"459,45"
564202,24/8/2021,16342,United Kingdom,22,"57,50"
541260,16/1/2021,16059,United Kingdom,74,"145,00"
574713,6/11/2021,12628,Germany,106,"237,57"
536603,2/12/2020,17850,United Kingdom,12,"22,20"
549463,8/4/2021,,United Kingdom,-17,"0,00"
C557944,23/6/2021,15669,United Kingdom,-3,"-6,65"
579168,28/11/2021,17806,United Kingdom,727,"546,04"
545721,7/3/2021,15039,United Kingdom,264,"608,45"
550634,19/4/2021,14298,United Kingdom,22,"27,30"
548331,30/3/2021,13047,United Kingdom,193,"427,15"
573498,31/10/2021,,United Kingdom,-22,"0,00"
562589,7/8/2021,15198,United Kingdom,64,"107,64"
571318,17/10/2021,17404,Sweden,5952,"5296,96"
557617,21/6/2021,14543,United Kingdom,39,"327,45"
553061,13/5/2021,17238,United Kingdom,101,"262,25"
548553,1/4/2021,12523,France,88,"138,75"
547947,28/3/2021,15032,United Kingdom,1310,"2188,50"
560839,21/7/2021,14527,United Kingdom,23,"121,54"
581357,8/12/2021,13314,United Kingdom,189,"186,47"
572852,26/10/2021,12879,United Kingdom,168,"65,52"
560264,17/7/2021,12833,United Kingdom,156,"417,38"
547893,28/3/2021,13552,United Kingdom,23,"191,25"
560423,18/7/2021,,United Kingdom,-25,"0,00"
574299,3/11/2021,16746,United Kingdom,157,"309,01"
C540796,11/1/2021,15107,United Kingdom,-1,"-8,50"
568950,29/9/2021,12458,Switzerland,236,"505,48"
543901,14/2/2021,17659,United Kingdom,28,"115,00"
545467,3/3/2021,15304,United Kingdom,15,"105,45"
C540382,6/1/2021,12957,United Kingdom,-5,"-6,65"
C554344,23/5/2021,14032,United Kingdom,-3,"-2,49"
572231,21/10/2021,13974,United Kingdom,249,"413,59"
556088,8/6/2021,,United Kingdom,18,"144,64"
538453,12/12/2020,16779,United Kingdom,195,"330,92"
546253,10/3/2021,16080,United Kingdom,66,"130,26"
565610,5/9/2021,14849,United Kingdom,226,"357,34"
550354,18/4/2021,13811,Germany,1,"222,75"
542599,30/1/2021,17062,United Kingdom,94,"102,64"
580049,1/12/2021,13599,United Kingdom,134,"204,22"
538629,13/12/2020,17799,United Kingdom,133,"223,48"
579872,30/11/2021,14085,United Kingdom,239,"278,82"
542518,28/1/2021,,United Kingdom,-13,"0,00"
546105,9/3/2021,14662,United Kingdom,238,"268,51"
561873,31/7/2021,13316,United Kingdom,3669,"2157,50"
541993,25/1/2021,,United Kingdom,93,"604,37"
566299,11/9/2021,16871,United Kingdom,200,"329,44"
549271,7/4/2021,,United Kingdom,-2,"0,00"
C541787,21/1/2021,12829,United Kingdom,-1,"-39,95"
575856,11/11/2021,16386,United Kingdom,198,"256,10"
C556522,13/6/2021,16938,United Kingdom,-1515,"-833,25"
581486,9/12/2021,17001,United Kingdom,218,"407,68"
545176,28/2/2021,,United Kingdom,88,"764,12"
542508,28/1/2021,,United Kingdom,136,"0,00"
560844,21/7/2021,14298,United Kingdom,24,"74,88"
C538690,14/12/2020,13802,United Kingdom,-11,"-117,45"
563103,12/8/2021,13873,United Kingdom,74,"159,20"
561626,28/7/2021,14898,United Kingdom,443,"400,37"
545344,2/3/2021,16678,United Kingdom,182,"312,18"
561331,26/7/2021,16809,United Kingdom,95,"127,61"
C572029,20/10/2021,17651,United Kingdom,-3,"-17,85"
580512,4/12/2021,12673,Germany,180,"389,62"
547562,24/3/2021,16525,United Kingdom,400,"851,40"
576051,13/11/2021,14911,EIRE,945,"2068,49"
551569,3/5/2021,,United Kingdom,-6,"0,00"
559993,14/7/2021,14716,United Kingdom,355,"188,56"
C537656,7/12/2020,15100,United Kingdom,-12,"-131,40"
C569390,3/10/2021,15502,United Kingdom,-3,"-305,00"
C565026,31/8/2021,13694,United Kingdom,-72,"-151,20"
552274,8/5/2021,16523,United Kingdom,100,"236,10"
562270,3/8/2021,12917,United Kingdom,120,"594,00"
C552707,10/5/2021,15696,United Kingdom,-1,"-9,95"
568195,25/9/2021,13408,United Kingdom,32,"40,00"
559000,5/7/2021,14099,United Kingdom,104,"235,63"
563685,18/8/2021,14911,EIRE,38,"131,85"
554278,23/5/2021,13831,United Kingdom,157,"378,69"
580147,2/12/2021,17183,United Kingdom,192,"713,78"
548397,30/3/2021,,United Kingdom,-30,"0,00"
C551336,27/4/2021,13993,United Kingdom,-1,"-4,25"
C579918,1/12/2021,13410,United Kingdom,-2,"-8,30"
564915,31/8/2021,,United Kingdom,26,"0,00"
569420,4/10/2021,16881,United Kingdom,600,"432,00"
580736,6/12/2021,12716,France,205,"375,59"
576875,16/11/2021,15805,United Kingdom,160,"370,40"
C563433,16/8/2021,16033,United Kingdom,-3,"-9,15"
545547,3/3/2021,,United Kingdom,-391,"0,00"
548194,29/3/2021,,United Kingdom,404,"1536,03"
559818,12/7/2021,13408,United Kingdom,386,"515,30"
537430,6/12/2020,,United Kingdom,120,"0,00"
543288,7/2/2021,17302,United Kingdom,99,"182,85"
537658,7/12/2020,18102,United Kingdom,120,"395,76"
C545569,3/3/2021,14239,United Kingdom,-2,"-9,90"
563024,11/8/2021,14639,United Kingdom,68,"219,76"
548970,5/4/2021,14646,Netherlands,700,"1155,00"
545574,3/3/2021,13959,United Kingdom,80,"122,70"
C568385,27/9/2021,15398,United Kingdom,-2,"-5,90"
556726,14/6/2021,18102,United Kingdom,2096,"8915,52"
545279,1/3/2021,17811,United Kingdom,53,"122,50"
551561,3/5/2021,17422,United Kingdom,128,"306,82"
C549098,6/4/2021,12481,Germany,-14,"-5,46"
567480,20/9/2021,17450,United Kingdom,1000,"3200,00"
578841,25/11/2021,13256,United Kingdom,12540,"0,00"
537461,7/12/2020,15649,United Kingdom,120,"510,00"
576912,17/11/2021,13756,United Kingdom,228,"411,96"
564872,31/8/2021,16083,United Kingdom,524,"979,64"
554268,23/5/2021,15311,United Kingdom,369,"638,24"
557274,19/6/2021,14004,United Kingdom,356,"580,34"
574581,4/11/2021,,United Kingdom,-62,"0,00"
579158,28/11/2021,17188,United Kingdom,140,"309,12"
562355,4/8/2021,14768,United Kingdom,40,"133,20"
C539605,20/12/2020,13050,United Kingdom,-7,"-11,30"
562150,3/8/2021,14132,United Kingdom,170,"301,92"
C579902,1/12/2021,13365,United Kingdom,-9,"-34,15"
575070,8/11/2021,17841,United Kingdom,450,"796,64"
570823,12/10/2021,12691,France,99,"303,10"
547645,24/3/2021,12676,Sweden,107,"197,90"
580243,2/12/2021,16333,United Kingdom,1120,"1187,20"
551952,5/5/2021,15838,United Kingdom,194,"494,70"
551992,5/5/2021,12747,United Kingdom,116,"442,96"
554132,23/5/2021,12360,Austria,434,"1083,58"
547251,22/3/2021,17865,United Kingdom,332,"398,22"
566422,12/9/2021,13064,United Kingdom,82,"183,08"
541849,23/1/2021,13230,United Kingdom,78,"154,79"
556830,15/6/2021,15874,United Kingdom,15,"44,95"
548696,3/4/2021,17243,United Kingdom,48,"142,50"
580877,6/12/2021,17250,United Kingdom,98,"221,87"
575163,8/11/2021,17961,United Kingdom,2,"9,90"
576614,15/11/2021,12933,United Kingdom,121,"250,04"
548980,5/4/2021,,United Kingdom,-194,"0,00"
580028,1/12/2021,13890,United Kingdom,93,"154,45"
553921,20/5/2021,13376,United Kingdom,165,"394,00"
576851,16/11/2021,15967,United Kingdom,149,"245,03"
560544,19/7/2021,12569,Germany,25,"60,65"
549189,7/4/2021,15235,United Kingdom,98,"229,30"
545999,8/3/2021,13089,United Kingdom,699,"1195,95"
560441,18/7/2021,14029,United Kingdom,24,"165,20"
C540379,6/1/2021,15101,United Kingdom,-2,"-7,50"
C559747,12/7/2021,17069,United Kingdom,-6,"-10,14"
C546536,14/3/2021,15493,United Kingdom,-1,"-12,75"
569830,6/10/2021,,United Kingdom,800,"0,00"
571191,14/10/2021,17404,Sweden,1,"15,00"
C567997,23/9/2021,13097,United Kingdom,-4,"-36,10"
C543790,11/2/2021,17071,United Kingdom,-6,"-8,80"
C581384,8/12/2021,17673,United Kingdom,-2,"-6,90"
549350,8/4/2021,,United Kingdom,-13,"0,00"
544320,17/2/2021,17381,United Kingdom,480,"57,60"
553506,17/5/2021,12949,United Kingdom,20,"38,60"
573464,31/10/2021,15667,United Kingdom,240,"301,32"
